t;Ep;Ec;Em;
8.14;-13.1;1.23;-11.8;
8.14;-13.1;1.24;-11.8;
8.14;-13.1;1.25;-11.8;
8.14;-13.1;1.26;-11.8;
8.14;-13.1;1.27;-11.8;
8.14;-13.1;1.28;-11.8;
8.14;-13.1;1.28;-11.8;
8.15;-13.1;1.29;-11.8;
8.15;-13.1;1.3;-11.8;
8.15;-13.2;1.31;-11.8;
8.15;-13.2;1.32;-11.8;
8.15;-13.2;1.33;-11.8;
8.15;-13.2;1.34;-11.8;
8.15;-13.2;1.35;-11.8;
8.15;-13.2;1.36;-11.8;
8.15;-13.2;1.37;-11.8;
8.15;-13.2;1.38;-11.8;
8.16;-13.2;1.39;-11.8;
8.16;-13.2;1.4;-11.8;
8.16;-13.3;1.41;-11.8;
8.16;-13.3;1.42;-11.8;
8.16;-13.3;1.43;-11.8;
8.16;-13.3;1.44;-11.8;
8.16;-13.3;1.45;-11.8;
8.16;-13.3;1.46;-11.8;
8.16;-13.3;1.47;-11.8;
8.16;-13.3;1.48;-11.8;
8.17;-13.3;1.49;-11.8;
8.17;-13.3;1.49;-11.8;
8.17;-13.3;1.5;-11.8;
8.17;-13.4;1.51;-11.8;
8.17;-13.4;1.52;-11.8;
8.17;-13.4;1.53;-11.8;
8.17;-13.4;1.54;-11.8;
8.17;-13.4;1.55;-11.8;
8.17;-13.4;1.56;-11.8;
8.17;-13.4;1.57;-11.8;
8.18;-13.4;1.58;-11.8;
8.18;-13.4;1.59;-11.8;
8.18;-13.4;1.6;-11.8;
8.18;-13.4;1.6;-11.8;
8.18;-13.5;1.61;-11.8;
8.18;-13.5;1.62;-11.8;
8.18;-13.5;1.63;-11.8;
8.18;-13.5;1.64;-11.8;
8.18;-13.5;1.65;-11.8;
8.18;-13.5;1.66;-11.8;
8.19;-13.5;1.67;-11.8;
8.19;-13.5;1.68;-11.8;
8.19;-13.5;1.68;-11.8;
8.19;-13.5;1.69;-11.8;
8.19;-13.5;1.7;-11.8;
8.19;-13.6;1.71;-11.8;
8.19;-13.6;1.72;-11.8;
8.19;-13.6;1.73;-11.8;
8.19;-13.6;1.73;-11.8;
8.19;-13.6;1.74;-11.8;
8.2;-13.6;1.75;-11.8;
8.2;-13.6;1.76;-11.8;
8.2;-13.6;1.77;-11.8;
8.2;-13.6;1.78;-11.8;
8.2;-13.6;1.78;-11.8;
8.2;-13.6;1.79;-11.8;
8.2;-13.6;1.8;-11.8;
8.2;-13.6;1.81;-11.8;
8.2;-13.7;1.81;-11.8;
8.2;-13.7;1.82;-11.8;
8.21;-13.7;1.83;-11.8;
8.21;-13.7;1.84;-11.8;
8.21;-13.7;1.84;-11.8;
8.21;-13.7;1.85;-11.8;
8.21;-13.7;1.86;-11.8;
8.21;-13.7;1.87;-11.8;
8.21;-13.7;1.87;-11.8;
8.21;-13.7;1.88;-11.8;
8.21;-13.7;1.89;-11.8;
8.21;-13.7;1.9;-11.8;
8.22;-13.7;1.9;-11.8;
8.22;-13.8;1.91;-11.8;
8.22;-13.8;1.92;-11.8;
8.22;-13.8;1.92;-11.8;
8.22;-13.8;1.93;-11.8;
8.22;-13.8;1.94;-11.8;
8.22;-13.8;1.94;-11.8;
8.22;-13.8;1.95;-11.8;
8.22;-13.8;1.95;-11.8;
8.22;-13.8;1.96;-11.8;
8.23;-13.8;1.97;-11.8;
8.23;-13.8;1.97;-11.8;
8.23;-13.8;1.98;-11.8;
8.23;-13.8;1.99;-11.8;
8.23;-13.8;1.99;-11.8;
8.23;-13.8;2;-11.8;
8.23;-13.8;2;-11.8;
8.23;-13.8;2.01;-11.8;
8.23;-13.9;2.01;-11.8;
8.23;-13.9;2.02;-11.8;
8.24;-13.9;2.02;-11.8;
8.24;-13.9;2.03;-11.8;
8.24;-13.9;2.03;-11.8;
8.24;-13.9;2.04;-11.8;
8.24;-13.9;2.04;-11.8;
8.24;-13.9;2.05;-11.8;
8.24;-13.9;2.05;-11.8;
8.24;-13.9;2.06;-11.8;
8.24;-13.9;2.06;-11.8;
8.24;-13.9;2.07;-11.8;
8.25;-13.9;2.07;-11.8;
8.25;-13.9;2.08;-11.8;
8.25;-13.9;2.08;-11.8;
8.25;-13.9;2.09;-11.8;
8.25;-13.9;2.09;-11.8;
8.25;-13.9;2.09;-11.8;
8.25;-13.9;2.1;-11.8;
8.25;-13.9;2.1;-11.8;
8.25;-13.9;2.11;-11.8;
8.25;-14;2.11;-11.8;
8.26;-14;2.11;-11.8;
8.26;-14;2.12;-11.8;
8.26;-14;2.12;-11.8;
8.26;-14;2.12;-11.8;
8.26;-14;2.13;-11.8;
8.26;-14;2.13;-11.8;
8.26;-14;2.13;-11.8;
8.26;-14;2.14;-11.8;
8.26;-14;2.14;-11.8;
8.26;-14;2.14;-11.8;
8.27;-14;2.14;-11.8;
8.27;-14;2.15;-11.8;
8.27;-14;2.15;-11.8;
8.27;-14;2.15;-11.8;
8.27;-14;2.15;-11.8;
8.27;-14;2.16;-11.8;
8.27;-14;2.16;-11.8;
8.27;-14;2.16;-11.8;
8.27;-14;2.16;-11.8;
8.27;-14;2.16;-11.8;
8.28;-14;2.17;-11.8;
8.28;-14;2.17;-11.8;
8.28;-14;2.17;-11.8;
8.28;-14;2.17;-11.8;
8.28;-14;2.17;-11.8;
8.28;-14;2.17;-11.8;
8.28;-14;2.18;-11.8;
8.28;-14;2.18;-11.8;
8.28;-14;2.18;-11.8;
8.28;-14;2.18;-11.8;
8.29;-14;2.18;-11.8;
8.29;-14;2.18;-11.8;
8.29;-14;2.18;-11.8;
8.29;-14;2.18;-11.8;
8.29;-14;2.18;-11.8;
8.29;-14;2.19;-11.8;
8.29;-14;2.19;-11.8;
8.29;-14;2.19;-11.8;
8.29;-14;2.19;-11.8;
8.29;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.3;-14;2.19;-11.8;
8.31;-14;2.19;-11.8;
8.31;-14;2.19;-11.8;
8.31;-14;2.19;-11.8;
8.31;-14;2.19;-11.8;
8.31;-14;2.19;-11.8;
8.31;-14;2.18;-11.8;
8.31;-14;2.18;-11.8;
8.31;-14;2.18;-11.8;
8.31;-14;2.18;-11.8;
8.31;-14;2.18;-11.8;
8.32;-14;2.18;-11.8;
8.32;-14;2.18;-11.8;
8.32;-14;2.18;-11.8;
8.32;-14;2.18;-11.8;
8.32;-14;2.18;-11.8;
8.32;-14;2.17;-11.8;
8.32;-14;2.17;-11.8;
8.32;-14;2.17;-11.8;
8.32;-14;2.17;-11.8;
8.32;-14;2.17;-11.8;
8.33;-14;2.17;-11.8;
8.33;-14;2.17;-11.8;
8.33;-14;2.16;-11.8;
8.33;-14;2.16;-11.8;
8.33;-14;2.16;-11.8;
8.33;-14;2.16;-11.8;
8.33;-14;2.16;-11.8;
8.33;-14;2.16;-11.8;
8.33;-14;2.15;-11.8;
8.33;-14;2.15;-11.8;
8.34;-14;2.15;-11.8;
8.34;-14;2.15;-11.8;
8.34;-14;2.15;-11.8;
8.34;-14;2.14;-11.8;
8.34;-14;2.14;-11.8;
8.34;-14;2.14;-11.8;
8.34;-14;2.14;-11.8;
8.34;-14;2.14;-11.8;
8.34;-14;2.13;-11.8;
8.34;-14;2.13;-11.8;
8.35;-14;2.13;-11.8;
8.35;-14;2.13;-11.8;
8.35;-14;2.12;-11.8;
8.35;-14;2.12;-11.8;
8.35;-14;2.12;-11.8;
8.35;-14;2.12;-11.8;
8.35;-14;2.11;-11.8;
8.35;-14;2.11;-11.8;
8.35;-14;2.11;-11.8;
8.35;-13.9;2.11;-11.8;
8.36;-13.9;2.1;-11.8;
8.36;-13.9;2.1;-11.8;
8.36;-13.9;2.1;-11.8;
8.36;-13.9;2.1;-11.8;
8.36;-13.9;2.09;-11.8;
8.36;-13.9;2.09;-11.8;
8.36;-13.9;2.09;-11.8;
8.36;-13.9;2.08;-11.8;
8.36;-13.9;2.08;-11.8;
8.36;-13.9;2.08;-11.8;
8.37;-13.9;2.08;-11.8;
8.37;-13.9;2.07;-11.8;
8.37;-13.9;2.07;-11.8;
8.37;-13.9;2.07;-11.8;
8.37;-13.9;2.06;-11.8;
8.37;-13.9;2.06;-11.8;
8.37;-13.9;2.06;-11.8;
8.37;-13.9;2.05;-11.8;
8.37;-13.9;2.05;-11.8;
8.37;-13.9;2.05;-11.8;
8.38;-13.9;2.05;-11.8;
8.38;-13.9;2.04;-11.8;
8.38;-13.9;2.04;-11.8;
8.38;-13.9;2.04;-11.8;
8.38;-13.9;2.03;-11.8;
8.38;-13.9;2.03;-11.8;
8.38;-13.9;2.03;-11.8;
8.38;-13.9;2.02;-11.8;
8.38;-13.9;2.02;-11.8;
8.38;-13.9;2.02;-11.8;
8.39;-13.9;2.01;-11.8;
8.39;-13.9;2.01;-11.8;
8.39;-13.8;2.01;-11.8;
8.39;-13.8;2;-11.8;
8.39;-13.8;2;-11.8;
8.39;-13.8;2;-11.8;
8.39;-13.8;1.99;-11.8;
8.39;-13.8;1.99;-11.8;
8.39;-13.8;1.99;-11.8;
8.39;-13.8;1.98;-11.8;
8.4;-13.8;1.98;-11.8;
8.4;-13.8;1.98;-11.8;
8.4;-13.8;1.97;-11.8;
8.4;-13.8;1.97;-11.8;
8.4;-13.8;1.97;-11.8;
8.4;-13.8;1.96;-11.8;
8.4;-13.8;1.96;-11.8;
8.4;-13.8;1.96;-11.8;
8.4;-13.8;1.95;-11.8;
8.4;-13.8;1.95;-11.8;
8.41;-13.8;1.95;-11.8;
8.41;-13.8;1.94;-11.8;
8.41;-13.8;1.94;-11.8;
8.41;-13.8;1.94;-11.8;
8.41;-13.8;1.93;-11.8;
8.41;-13.8;1.93;-11.8;
8.41;-13.8;1.93;-11.8;
8.41;-13.8;1.92;-11.8;
8.41;-13.8;1.92;-11.8;
8.41;-13.8;1.92;-11.8;
8.42;-13.8;1.91;-11.8;
8.42;-13.8;1.91;-11.8;
8.42;-13.7;1.91;-11.8;
8.42;-13.7;1.9;-11.8;
8.42;-13.7;1.9;-11.8;
8.42;-13.7;1.9;-11.8;
8.42;-13.7;1.89;-11.8;
8.42;-13.7;1.89;-11.8;
8.42;-13.7;1.89;-11.8;
8.42;-13.7;1.88;-11.8;
8.43;-13.7;1.88;-11.8;
8.43;-13.7;1.88;-11.8;
8.43;-13.7;1.87;-11.8;
8.43;-13.7;1.87;-11.8;
8.43;-13.7;1.87;-11.8;
8.43;-13.7;1.86;-11.8;
8.43;-13.7;1.86;-11.8;
8.43;-13.7;1.86;-11.8;
8.43;-13.7;1.85;-11.8;
8.43;-13.7;1.85;-11.8;
8.44;-13.7;1.85;-11.8;
8.44;-13.7;1.84;-11.8;
8.44;-13.7;1.84;-11.8;
8.44;-13.7;1.84;-11.8;
8.44;-13.7;1.83;-11.8;
8.44;-13.7;1.83;-11.8;
8.44;-13.7;1.83;-11.8;
8.44;-13.7;1.82;-11.8;
8.44;-13.7;1.82;-11.8;
8.44;-13.7;1.82;-11.8;
8.45;-13.7;1.81;-11.8;
8.45;-13.7;1.81;-11.8;
8.45;-13.6;1.81;-11.8;
8.45;-13.6;1.8;-11.8;
8.45;-13.6;1.8;-11.8;
8.45;-13.6;1.8;-11.8;
8.45;-13.6;1.79;-11.8;
8.45;-13.6;1.79;-11.8;
8.45;-13.6;1.79;-11.8;
8.45;-13.6;1.78;-11.8;
8.46;-13.6;1.78;-11.8;
8.46;-13.6;1.78;-11.8;
8.46;-13.6;1.78;-11.8;
8.46;-13.6;1.77;-11.8;
8.46;-13.6;1.77;-11.8;
8.46;-13.6;1.77;-11.8;
8.46;-13.6;1.76;-11.8;
8.46;-13.6;1.76;-11.8;
8.46;-13.6;1.76;-11.8;
8.46;-13.6;1.75;-11.8;
8.47;-13.6;1.75;-11.8;
8.47;-13.6;1.75;-11.8;
8.47;-13.6;1.75;-11.8;
8.47;-13.6;1.74;-11.8;
8.47;-13.6;1.74;-11.8;
8.47;-13.6;1.74;-11.8;
8.47;-13.6;1.73;-11.8;
8.47;-13.6;1.73;-11.8;
8.47;-13.6;1.73;-11.8;
8.47;-13.6;1.73;-11.8;
8.48;-13.6;1.72;-11.8;
8.48;-13.6;1.72;-11.8;
8.48;-13.6;1.72;-11.8;
8.48;-13.6;1.72;-11.8;
8.48;-13.6;1.71;-11.8;
8.48;-13.6;1.71;-11.8;
8.48;-13.5;1.71;-11.8;
8.48;-13.5;1.71;-11.8;
8.48;-13.5;1.7;-11.8;
8.48;-13.5;1.7;-11.8;
8.49;-13.5;1.7;-11.8;
8.49;-13.5;1.7;-11.8;
8.49;-13.5;1.69;-11.8;
8.49;-13.5;1.69;-11.8;
8.49;-13.5;1.69;-11.8;
8.49;-13.5;1.69;-11.8;
8.49;-13.5;1.68;-11.8;
8.49;-13.5;1.68;-11.8;
8.49;-13.5;1.68;-11.8;
8.49;-13.5;1.68;-11.8;
8.5;-13.5;1.67;-11.8;
8.5;-13.5;1.67;-11.8;
8.5;-13.5;1.67;-11.8;
8.5;-13.5;1.67;-11.8;
8.5;-13.5;1.66;-11.8;
8.5;-13.5;1.66;-11.8;
8.5;-13.5;1.66;-11.8;
8.5;-13.5;1.66;-11.8;
8.5;-13.5;1.66;-11.8;
8.5;-13.5;1.65;-11.8;
8.51;-13.5;1.65;-11.8;
8.51;-13.5;1.65;-11.8;
8.51;-13.5;1.65;-11.8;
8.51;-13.5;1.65;-11.8;
8.51;-13.5;1.64;-11.8;
8.51;-13.5;1.64;-11.8;
8.51;-13.5;1.64;-11.8;
8.51;-13.5;1.64;-11.8;
8.51;-13.5;1.64;-11.8;
8.51;-13.5;1.63;-11.8;
8.52;-13.5;1.63;-11.8;
8.52;-13.5;1.63;-11.8;
8.52;-13.5;1.63;-11.8;
8.52;-13.5;1.63;-11.8;
8.52;-13.5;1.63;-11.8;
8.52;-13.5;1.62;-11.8;
8.52;-13.5;1.62;-11.8;
8.52;-13.5;1.62;-11.8;
8.52;-13.5;1.62;-11.8;
8.52;-13.5;1.62;-11.8;
8.53;-13.5;1.62;-11.8;
8.53;-13.5;1.62;-11.8;
8.53;-13.5;1.61;-11.8;
8.53;-13.5;1.61;-11.8;
8.53;-13.5;1.61;-11.8;
8.53;-13.5;1.61;-11.8;
8.53;-13.5;1.61;-11.8;
8.53;-13.4;1.61;-11.8;
8.53;-13.4;1.61;-11.8;
8.53;-13.4;1.6;-11.8;
8.54;-13.4;1.6;-11.8;
8.54;-13.4;1.6;-11.8;
8.54;-13.4;1.6;-11.8;
8.54;-13.4;1.6;-11.8;
8.54;-13.4;1.6;-11.8;
8.54;-13.4;1.6;-11.8;
8.54;-13.4;1.6;-11.8;
8.54;-13.4;1.6;-11.8;
8.54;-13.4;1.6;-11.8;
8.54;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.55;-13.4;1.59;-11.8;
8.56;-13.4;1.59;-11.8;
8.56;-13.4;1.59;-11.8;
8.56;-13.4;1.59;-11.8;
8.56;-13.4;1.58;-11.8;
8.56;-13.4;1.58;-11.8;
8.56;-13.4;1.58;-11.8;
8.56;-13.4;1.58;-11.8;
8.56;-13.4;1.58;-11.8;
8.56;-13.4;1.58;-11.8;
8.56;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.57;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.58;-13.4;1.58;-11.8;
8.59;-13.4;1.58;-11.8;
8.59;-13.4;1.58;-11.8;
8.59;-13.4;1.59;-11.8;
8.59;-13.4;1.59;-11.8;
8.59;-13.4;1.59;-11.8;
8.59;-13.4;1.59;-11.8;
8.59;-13.4;1.59;-11.8;
8.59;-13.4;1.59;-11.8;
8.59;-13.4;1.59;-11.8;
8.59;-13.4;1.59;-11.8;
8.6;-13.4;1.59;-11.8;
8.6;-13.4;1.59;-11.8;
8.6;-13.4;1.59;-11.8;
8.6;-13.4;1.59;-11.8;
8.6;-13.4;1.59;-11.8;
8.6;-13.4;1.6;-11.8;
8.6;-13.4;1.6;-11.8;
8.6;-13.4;1.6;-11.8;
8.6;-13.4;1.6;-11.8;
8.6;-13.4;1.6;-11.8;
8.61;-13.4;1.6;-11.8;
8.61;-13.4;1.6;-11.8;
8.61;-13.4;1.6;-11.8;
8.61;-13.4;1.6;-11.8;
8.61;-13.4;1.61;-11.8;
8.61;-13.4;1.61;-11.8;
8.61;-13.4;1.61;-11.8;
8.61;-13.5;1.61;-11.8;
8.61;-13.5;1.61;-11.8;
8.61;-13.5;1.61;-11.8;
8.62;-13.5;1.61;-11.8;
8.62;-13.5;1.61;-11.8;
8.62;-13.5;1.62;-11.8;
8.62;-13.5;1.62;-11.8;
8.62;-13.5;1.62;-11.8;
8.62;-13.5;1.62;-11.8;
8.62;-13.5;1.62;-11.8;
8.62;-13.5;1.62;-11.8;
8.62;-13.5;1.63;-11.8;
8.62;-13.5;1.63;-11.8;
8.63;-13.5;1.63;-11.8;
8.63;-13.5;1.63;-11.8;
8.63;-13.5;1.63;-11.8;
8.63;-13.5;1.64;-11.8;
8.63;-13.5;1.64;-11.8;
8.63;-13.5;1.64;-11.8;
8.63;-13.5;1.64;-11.8;
8.63;-13.5;1.64;-11.8;
8.63;-13.5;1.65;-11.8;
8.63;-13.5;1.65;-11.8;
8.64;-13.5;1.65;-11.8;
8.64;-13.5;1.65;-11.8;
8.64;-13.5;1.65;-11.8;
8.64;-13.5;1.66;-11.8;
8.64;-13.5;1.66;-11.8;
8.64;-13.5;1.66;-11.8;
8.64;-13.5;1.66;-11.8;
8.64;-13.5;1.67;-11.8;
8.64;-13.5;1.67;-11.8;
8.64;-13.5;1.67;-11.8;
8.65;-13.5;1.67;-11.8;
8.65;-13.5;1.68;-11.8;
8.65;-13.5;1.68;-11.8;
8.65;-13.5;1.68;-11.8;
8.65;-13.5;1.68;-11.8;
8.65;-13.5;1.69;-11.8;
8.65;-13.5;1.69;-11.8;
8.65;-13.5;1.69;-11.8;
8.65;-13.5;1.69;-11.8;
8.65;-13.5;1.7;-11.8;
8.66;-13.5;1.7;-11.8;
8.66;-13.5;1.7;-11.8;
8.66;-13.5;1.7;-11.8;
8.66;-13.5;1.71;-11.8;
8.66;-13.6;1.71;-11.8;
8.66;-13.6;1.71;-11.8;
8.66;-13.6;1.72;-11.8;
8.66;-13.6;1.72;-11.8;
8.66;-13.6;1.72;-11.8;
8.66;-13.6;1.73;-11.8;
8.67;-13.6;1.73;-11.8;
8.67;-13.6;1.73;-11.8;
8.67;-13.6;1.73;-11.8;
8.67;-13.6;1.74;-11.8;
8.67;-13.6;1.74;-11.8;
8.67;-13.6;1.74;-11.8;
8.67;-13.6;1.75;-11.8;
8.67;-13.6;1.75;-11.8;
8.67;-13.6;1.75;-11.8;
8.67;-13.6;1.76;-11.8;
8.68;-13.6;1.76;-11.8;
8.68;-13.6;1.76;-11.8;
8.68;-13.6;1.77;-11.8;
8.68;-13.6;1.77;-11.8;
8.68;-13.6;1.77;-11.8;
8.68;-13.6;1.78;-11.8;
8.68;-13.6;1.78;-11.8;
8.68;-13.6;1.78;-11.8;
8.68;-13.6;1.79;-11.8;
8.68;-13.6;1.79;-11.8;
8.69;-13.6;1.8;-11.8;
8.69;-13.6;1.8;-11.8;
8.69;-13.6;1.8;-11.8;
8.69;-13.6;1.81;-11.8;
8.69;-13.7;1.81;-11.8;
8.69;-13.7;1.81;-11.8;
8.69;-13.7;1.82;-11.8;
8.69;-13.7;1.82;-11.8;
8.69;-13.7;1.82;-11.8;
8.69;-13.7;1.83;-11.8;
8.7;-13.7;1.83;-11.8;
8.7;-13.7;1.84;-11.8;
8.7;-13.7;1.84;-11.8;
8.7;-13.7;1.84;-11.8;
8.7;-13.7;1.85;-11.8;
8.7;-13.7;1.85;-11.8;
8.7;-13.7;1.86;-11.8;
8.7;-13.7;1.86;-11.8;
8.7;-13.7;1.86;-11.8;
8.7;-13.7;1.87;-11.8;
8.71;-13.7;1.87;-11.8;
8.71;-13.7;1.88;-11.8;
8.71;-13.7;1.88;-11.8;
8.71;-13.7;1.88;-11.8;
8.71;-13.7;1.89;-11.8;
8.71;-13.7;1.89;-11.8;
8.71;-13.7;1.9;-11.8;
8.71;-13.7;1.9;-11.8;
8.71;-13.7;1.9;-11.8;
8.71;-13.7;1.91;-11.8;
8.72;-13.8;1.91;-11.8;
8.72;-13.8;1.92;-11.8;
8.72;-13.8;1.92;-11.8;
8.72;-13.8;1.92;-11.8;
8.72;-13.8;1.93;-11.8;
8.72;-13.8;1.93;-11.8;
8.72;-13.8;1.94;-11.8;
8.72;-13.8;1.94;-11.8;
8.72;-13.8;1.95;-11.8;
8.72;-13.8;1.95;-11.8;
8.73;-13.8;1.95;-11.8;
8.73;-13.8;1.96;-11.8;
8.73;-13.8;1.96;-11.8;
8.73;-13.8;1.97;-11.8;
8.73;-13.8;1.97;-11.8;
8.73;-13.8;1.97;-11.8;
8.73;-13.8;1.98;-11.8;
8.73;-13.8;1.98;-11.8;
8.73;-13.8;1.99;-11.8;
8.73;-13.8;1.99;-11.8;
8.74;-13.8;2;-11.8;
8.74;-13.8;2;-11.8;
8.74;-13.8;2;-11.8;
8.74;-13.9;2.01;-11.8;
8.74;-13.9;2.01;-11.8;
8.74;-13.9;2.02;-11.8;
8.74;-13.9;2.02;-11.8;
8.74;-13.9;2.03;-11.8;
8.74;-13.9;2.03;-11.8;
8.74;-13.9;2.03;-11.8;
8.75;-13.9;2.04;-11.8;
8.75;-13.9;2.04;-11.8;
8.75;-13.9;2.05;-11.8;
8.75;-13.9;2.05;-11.8;
8.75;-13.9;2.05;-11.8;
8.75;-13.9;2.06;-11.8;
8.75;-13.9;2.06;-11.8;
8.75;-13.9;2.07;-11.8;
8.75;-13.9;2.07;-11.8;
8.75;-13.9;2.08;-11.8;
8.76;-13.9;2.08;-11.8;
8.76;-13.9;2.08;-11.8;
8.76;-13.9;2.09;-11.8;
8.76;-13.9;2.09;-11.8;
8.76;-13.9;2.1;-11.8;
8.76;-13.9;2.1;-11.8;
8.76;-13.9;2.1;-11.8;
8.76;-13.9;2.11;-11.8;
8.76;-14;2.11;-11.8;
8.76;-14;2.12;-11.8;
8.77;-14;2.12;-11.8;
8.77;-14;2.12;-11.8;
8.77;-14;2.13;-11.8;
8.77;-14;2.13;-11.8;
8.77;-14;2.13;-11.8;
8.77;-14;2.14;-11.8;
8.77;-14;2.14;-11.8;
8.77;-14;2.15;-11.8;
8.77;-14;2.15;-11.8;
8.77;-14;2.15;-11.8;
8.78;-14;2.16;-11.8;
8.78;-14;2.16;-11.8;
8.78;-14;2.16;-11.8;
8.78;-14;2.17;-11.8;
8.78;-14;2.17;-11.8;
8.78;-14;2.17;-11.8;
8.78;-14;2.18;-11.8;
8.78;-14;2.18;-11.8;
8.78;-14;2.18;-11.8;
8.78;-14;2.19;-11.8;
8.79;-14;2.19;-11.8;
8.79;-14;2.19;-11.8;
8.79;-14;2.2;-11.8;
8.79;-14;2.2;-11.8;
8.79;-14;2.2;-11.8;
8.79;-14;2.21;-11.8;
8.79;-14.1;2.21;-11.8;
8.79;-14.1;2.21;-11.8;
8.79;-14.1;2.21;-11.8;
8.79;-14.1;2.22;-11.8;
8.8;-14.1;2.22;-11.8;
8.8;-14.1;2.22;-11.8;
8.8;-14.1;2.22;-11.8;
8.8;-14.1;2.23;-11.8;
8.8;-14.1;2.23;-11.8;
8.8;-14.1;2.23;-11.8;
8.8;-14.1;2.23;-11.8;
8.8;-14.1;2.24;-11.8;
8.8;-14.1;2.24;-11.8;
8.8;-14.1;2.24;-11.8;
8.81;-14.1;2.24;-11.8;
8.81;-14.1;2.25;-11.8;
8.81;-14.1;2.25;-11.8;
8.81;-14.1;2.25;-11.8;
8.81;-14.1;2.25;-11.8;
8.81;-14.1;2.25;-11.8;
8.81;-14.1;2.25;-11.8;
8.81;-14.1;2.26;-11.8;
8.81;-14.1;2.26;-11.8;
8.81;-14.1;2.26;-11.8;
8.82;-14.1;2.26;-11.8;
8.82;-14.1;2.26;-11.8;
8.82;-14.1;2.26;-11.8;
8.82;-14.1;2.26;-11.8;
8.82;-14.1;2.26;-11.8;
8.82;-14.1;2.27;-11.8;
8.82;-14.1;2.27;-11.8;
8.82;-14.1;2.27;-11.8;
8.82;-14.1;2.27;-11.8;
8.82;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.83;-14.1;2.27;-11.8;
8.84;-14.1;2.27;-11.8;
8.84;-14.1;2.27;-11.8;
8.84;-14.1;2.27;-11.8;
8.84;-14.1;2.27;-11.8;
8.84;-14.1;2.27;-11.8;
8.84;-14.1;2.27;-11.8;
8.84;-14.1;2.27;-11.8;
8.84;-14.1;2.27;-11.8;
8.84;-14.1;2.26;-11.8;
8.84;-14.1;2.26;-11.8;
8.85;-14.1;2.26;-11.8;
8.85;-14.1;2.26;-11.8;
8.85;-14.1;2.26;-11.8;
8.85;-14.1;2.26;-11.8;
8.85;-14.1;2.26;-11.8;
8.85;-14.1;2.25;-11.8;
8.85;-14.1;2.25;-11.8;
8.85;-14.1;2.25;-11.8;
8.85;-14.1;2.25;-11.8;
8.85;-14.1;2.25;-11.8;
8.86;-14.1;2.24;-11.8;
8.86;-14.1;2.24;-11.8;
8.86;-14.1;2.24;-11.8;
8.86;-14.1;2.24;-11.8;
8.86;-14.1;2.23;-11.8;
8.86;-14.1;2.23;-11.8;
8.86;-14.1;2.23;-11.8;
8.86;-14.1;2.23;-11.8;
8.86;-14.1;2.22;-11.8;
8.86;-14.1;2.22;-11.8;
8.87;-14.1;2.22;-11.8;
8.87;-14.1;2.21;-11.8;
8.87;-14.1;2.21;-11.8;
8.87;-14;2.21;-11.8;
8.87;-14;2.2;-11.8;
8.87;-14;2.2;-11.8;
8.87;-14;2.2;-11.8;
8.87;-14;2.19;-11.8;
8.87;-14;2.19;-11.8;
8.87;-14;2.18;-11.8;
8.88;-14;2.18;-11.8;
8.88;-14;2.18;-11.8;
8.88;-14;2.17;-11.8;
8.88;-14;2.17;-11.8;
8.88;-14;2.16;-11.8;
8.88;-14;2.16;-11.8;
8.88;-14;2.15;-11.8;
8.88;-14;2.15;-11.8;
8.88;-14;2.14;-11.8;
8.88;-14;2.14;-11.8;
8.89;-14;2.13;-11.8;
8.89;-14;2.13;-11.8;
8.89;-14;2.12;-11.8;
8.89;-14;2.12;-11.8;
8.89;-14;2.11;-11.8;
